epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,4371.45,0.73619,0.46865,1.20988,0.90283,0.77023,0.86514,0.64417,1.04581,0.95517,1.68221,0.001915,0.001915,0.001915
100,4419.89,0.73011,0.46584,1.2087,0.9055,0.75648,0.86833,0.64203,1.04597,0.94709,1.68072,0.0018325,0.0018325,0.0018325
101,4468.77,0.72429,0.45989,1.19387,0.91129,0.74521,0.86602,0.64535,1.04146,0.94823,1.68508,0.00175,0.00175,0.00175
102,4517.41,0.72859,0.46368,1.20789,0.92776,0.74611,0.86837,0.64085,1.04364,0.95838,1.67912,0.0016675,0.0016675,0.0016675
103,4566.14,0.71252,0.45496,1.20522,0.90077,0.75257,0.86956,0.64604,1.04247,0.96557,1.67891,0.001585,0.001585,0.001585
104,4614.84,0.71742,0.45767,1.20483,0.90929,0.74611,0.86587,0.64422,1.04132,0.95022,1.6801,0.0015025,0.0015025,0.0015025
105,4664.77,0.70449,0.44843,1.19516,0.90701,0.7581,0.86599,0.64634,1.03536,0.96323,1.67685,0.00142,0.00142,0.00142
106,4714.3,0.69772,0.44579,1.19429,0.90841,0.76684,0.86488,0.64693,1.04135,0.97791,1.68975,0.0013375,0.0013375,0.0013375
107,4762.95,0.69797,0.44743,1.19838,0.90673,0.76684,0.86631,0.64761,1.04502,0.99038,1.69615,0.001255,0.001255,0.001255
108,4812.18,0.68931,0.44304,1.18171,0.90402,0.78087,0.86797,0.64565,1.04746,1.00328,1.70104,0.0011725,0.0011725,0.0011725
109,4860.97,0.68517,0.43562,1.18228,0.90761,0.7635,0.86468,0.64368,1.05068,0.99753,1.69875,0.00109,0.00109,0.00109
110,4910.4,0.67641,0.43472,1.18089,0.90092,0.75385,0.85986,0.64467,1.04425,0.99318,1.68536,0.0010075,0.0010075,0.0010075
111,4966.53,0.5459,0.34238,1.09617,0.90726,0.7513,0.86349,0.64191,1.044,0.98781,1.69706,0.000925,0.000925,0.000925
112,5014.41,0.53732,0.33692,1.08901,0.91417,0.7513,0.86506,0.6433,1.04127,1.00102,1.70328,0.0008425,0.0008425,0.0008425
113,5062.27,0.52638,0.3331,1.09003,0.90902,0.74093,0.86324,0.64135,1.0413,1.01631,1.70553,0.00076,0.00076,0.00076
114,5110.13,0.52139,0.33063,1.08576,0.9059,0.74821,0.85895,0.63731,1.03927,1.02271,1.70348,0.0006775,0.0006775,0.0006775
115,5158.16,0.51115,0.32479,1.07726,0.89945,0.74156,0.86113,0.64027,1.03866,1.01877,1.70046,0.000595,0.000595,0.000595
116,5206.05,0.50042,0.32007,1.07369,0.8561,0.7772,0.86327,0.64006,1.04091,1.03386,1.7031,0.0005125,0.0005125,0.0005125
117,5253.97,0.4978,0.3199,1.07252,0.85661,0.7772,0.86357,0.63937,1.0428,1.04264,1.70248,0.00043,0.00043,0.00043
