epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,5811.46,0.71195,0.51021,1.39605,0.88018,0.73165,0.84015,0.64247,0.99836,0.94959,2.03044,0.002905,0.002905,0.002905
88,5875.61,0.71265,0.50344,1.39875,0.88332,0.72827,0.83994,0.64264,0.99633,0.95161,2.027,0.0028225,0.0028225,0.0028225
89,5939.51,0.70235,0.49814,1.4017,0.88306,0.72405,0.83764,0.64159,0.9956,0.95481,2.02351,0.00274,0.00274,0.00274
90,6004.88,0.69904,0.50051,1.39108,0.88909,0.72152,0.83766,0.64179,0.99403,0.95559,2.02722,0.0026575,0.0026575,0.0026575
91,6069.68,0.69731,0.49602,1.38963,0.88816,0.72375,0.83339,0.64216,0.99536,0.95683,2.02855,0.002575,0.002575,0.002575
92,6134.07,0.69518,0.49882,1.39837,0.88304,0.72152,0.83363,0.6422,0.99348,0.95636,2.02753,0.0024925,0.0024925,0.0024925
93,6198.24,0.68688,0.48838,1.37621,0.83556,0.75898,0.83503,0.64329,0.99443,0.95635,2.03134,0.00241,0.00241,0.00241
94,6262.52,0.68617,0.4899,1.38847,0.83277,0.75443,0.83538,0.64345,1.0009,0.95826,2.04469,0.0023275,0.0023275,0.0023275
95,6326.72,0.68525,0.48823,1.37095,0.83022,0.75514,0.83567,0.64326,0.99919,0.95629,2.04379,0.002245,0.002245,0.002245
96,6391.74,0.66436,0.47357,1.37432,0.83097,0.76203,0.83402,0.64291,0.99932,0.96219,2.04488,0.0021625,0.0021625,0.0021625
97,6456.09,0.66994,0.47766,1.36803,0.82838,0.76203,0.8335,0.64199,0.99953,0.96758,2.04506,0.00208,0.00208,0.00208
98,6521.39,0.6607,0.47152,1.36727,0.82929,0.76203,0.8326,0.64117,0.99961,0.96698,2.04436,0.0019975,0.0019975,0.0019975
99,6585.57,0.66321,0.47661,1.36336,0.82942,0.76318,0.83317,0.64223,1.00159,0.97324,2.04701,0.001915,0.001915,0.001915
100,6649.68,0.65518,0.46324,1.36195,0.83178,0.76203,0.83204,0.64199,1.00233,0.97188,2.04863,0.0018325,0.0018325,0.0018325
101,6713.92,0.65307,0.46759,1.35737,0.83159,0.75949,0.83127,0.64067,1.00144,0.97295,2.04951,0.00175,0.00175,0.00175
102,6778.21,0.64587,0.46496,1.34224,0.82846,0.75949,0.83241,0.64206,1.00141,0.97673,2.04889,0.0016675,0.0016675,0.0016675
103,6842.51,0.64295,0.46266,1.35834,0.82953,0.75696,0.83281,0.64327,0.99968,0.97763,2.04551,0.001585,0.001585,0.001585
104,6906.77,0.637,0.45285,1.34144,0.83102,0.75696,0.83242,0.64266,0.99875,0.97769,2.04332,0.0015025,0.0015025,0.0015025
105,6970.76,0.63401,0.45392,1.3463,0.82901,0.75696,0.83213,0.64239,0.99675,0.97883,2.04088,0.00142,0.00142,0.00142
106,7034.73,0.63049,0.4502,1.33359,0.83125,0.75696,0.83193,0.64277,0.99406,0.98066,2.03844,0.0013375,0.0013375,0.0013375
107,7099.34,0.62646,0.45082,1.33735,0.83087,0.75863,0.83207,0.64287,0.99461,0.98206,2.03854,0.001255,0.001255,0.001255
108,7163.51,0.61887,0.44362,1.33718,0.83297,0.75752,0.83233,0.64269,0.99367,0.97965,2.03788,0.0011725,0.0011725,0.0011725
109,7229.64,0.61641,0.44259,1.33774,0.82931,0.75696,0.8308,0.64259,0.9941,0.97977,2.03772,0.00109,0.00109,0.00109
110,7292.76,0.60583,0.4377,1.33021,0.8307,0.75696,0.82993,0.64136,0.99347,0.98035,2.03867,0.0010075,0.0010075,0.0010075
111,7363.54,0.47132,0.32921,1.23973,0.82706,0.76278,0.82902,0.64082,0.99161,0.9817,2.03795,0.000925,0.000925,0.000925
112,7425.67,0.45246,0.31912,1.23552,0.82834,0.75743,0.82904,0.64144,0.99323,0.98737,2.03941,0.0008425,0.0008425,0.0008425
113,7488.1,0.44532,0.31399,1.22203,0.83075,0.7519,0.82734,0.64033,0.99145,0.9897,2.03924,0.00076,0.00076,0.00076
114,7550.68,0.44377,0.31447,1.22686,0.83187,0.75157,0.82706,0.64002,0.99085,0.99327,2.03972,0.0006775,0.0006775,0.0006775
115,7612.82,0.43641,0.30991,1.21511,0.83187,0.75443,0.82853,0.6408,0.99242,0.99464,2.04216,0.000595,0.000595,0.000595
116,7675.08,0.42704,0.30506,1.22279,0.82959,0.7518,0.82576,0.64072,0.98879,0.99769,2.03595,0.0005125,0.0005125,0.0005125
117,7737.23,0.42342,0.30377,1.20619,0.82932,0.74937,0.8258,0.64114,0.98881,0.99996,2.03628,0.00043,0.00043,0.00043
118,7799.74,0.41873,0.30062,1.21623,0.83183,0.75135,0.82505,0.64054,0.98869,1.00094,2.03692,0.0003475,0.0003475,0.0003475
119,7862.56,0.41546,0.29832,1.20592,0.83165,0.75038,0.82434,0.64106,0.98673,1.00372,2.03343,0.000265,0.000265,0.000265
120,7925.04,0.41028,0.29499,1.19875,0.83229,0.75383,0.82426,0.64116,0.98678,1.00805,2.03168,0.0001825,0.0001825,0.0001825
