epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,4738.88,0.95732,0.56469,1.22107,0.89693,0.76669,0.85968,0.55276,1.28293,1.08152,1.31546,0.00241,0.00241,0.00241
94,4789.42,0.93208,0.54756,1.21261,0.89733,0.77002,0.86062,0.55627,1.28302,1.05801,1.3129,0.0023275,0.0023275,0.0023275
95,4839.77,0.94107,0.55479,1.22003,0.86139,0.80176,0.86566,0.55839,1.28446,1.05624,1.3105,0.002245,0.002245,0.002245
96,4890.45,0.93663,0.55664,1.21037,0.85546,0.7822,0.85741,0.5554,1.28617,1.0563,1.31431,0.0021625,0.0021625,0.0021625
97,4941.1,0.92419,0.54547,1.21085,0.88436,0.77533,0.85497,0.5494,1.28475,1.05649,1.3139,0.00208,0.00208,0.00208
98,4991.79,0.91056,0.545,1.20188,0.87921,0.77974,0.85411,0.5493,1.28894,1.06615,1.31393,0.0019975,0.0019975,0.0019975
99,5042.79,0.90858,0.54063,1.20583,0.87903,0.78855,0.86931,0.55064,1.28951,1.07542,1.31111,0.001915,0.001915,0.001915
100,5092.37,0.90089,0.52918,1.19457,0.86066,0.78908,0.86291,0.55402,1.28658,1.0797,1.31163,0.0018325,0.0018325,0.0018325
101,5141.18,0.89977,0.5329,1.18512,0.84838,0.78878,0.85607,0.55284,1.28639,1.08569,1.31171,0.00175,0.00175,0.00175
102,5189.49,0.88997,0.52891,1.18403,0.85228,0.7879,0.85278,0.55082,1.28399,1.09895,1.31082,0.0016675,0.0016675,0.0016675
103,5238.34,0.87653,0.51955,1.18834,0.84841,0.78855,0.86136,0.55183,1.28618,1.1146,1.30917,0.001585,0.001585,0.001585
104,5287.05,0.88145,0.52456,1.18728,0.84528,0.78855,0.86191,0.55031,1.28614,1.12618,1.30654,0.0015025,0.0015025,0.0015025
105,5335.32,0.86618,0.50803,1.1827,0.84638,0.80093,0.85831,0.54799,1.28696,1.14121,1.30576,0.00142,0.00142,0.00142
106,5383.7,0.87131,0.51907,1.1837,0.83284,0.81212,0.85788,0.55101,1.28879,1.15737,1.30629,0.0013375,0.0013375,0.0013375
107,5432.04,0.85695,0.50971,1.17999,0.83571,0.81057,0.85769,0.54959,1.28847,1.16776,1.30649,0.001255,0.001255,0.001255
108,5480.44,0.85637,0.51098,1.1762,0.82897,0.81057,0.8567,0.55121,1.28868,1.1751,1.30531,0.0011725,0.0011725,0.0011725
109,5528.76,0.85406,0.50805,1.18277,0.84778,0.78855,0.85569,0.5501,1.29077,1.17452,1.30453,0.00109,0.00109,0.00109
110,5577.17,0.83878,0.50482,1.17491,0.85706,0.79241,0.85713,0.55058,1.29275,1.17754,1.30774,0.0010075,0.0010075,0.0010075
111,5631.74,0.74395,0.43042,1.13479,0.86174,0.79627,0.85767,0.55111,1.29166,1.17605,1.30868,0.000925,0.000925,0.000925
112,5679.84,0.71644,0.41538,1.12637,0.83661,0.81204,0.86091,0.55192,1.29378,1.17572,1.31066,0.0008425,0.0008425,0.0008425
113,5728.07,0.71039,0.41439,1.12407,0.83639,0.81076,0.85932,0.5518,1.2932,1.18068,1.31168,0.00076,0.00076,0.00076
114,5776.16,0.70398,0.41043,1.12409,0.85656,0.80176,0.85549,0.5498,1.29228,1.18004,1.31115,0.0006775,0.0006775,0.0006775
115,5824.42,0.68949,0.40646,1.10618,0.85773,0.79679,0.85515,0.55033,1.29293,1.18841,1.31215,0.000595,0.000595,0.000595
116,5872.36,0.69018,0.40466,1.1119,0.85715,0.79736,0.85447,0.54838,1.29587,1.19502,1.31458,0.0005125,0.0005125,0.0005125
117,5920.28,0.67441,0.39851,1.11047,0.88582,0.76211,0.85359,0.54972,1.2985,1.2024,1.31722,0.00043,0.00043,0.00043
118,5968.68,0.6738,0.39842,1.10398,0.8922,0.7657,0.8584,0.55004,1.30034,1.20902,1.31784,0.0003475,0.0003475,0.0003475
119,6016.77,0.66499,0.39374,1.09972,0.81765,0.80989,0.85596,0.55042,1.30085,1.21789,1.31793,0.000265,0.000265,0.000265
120,6064.85,0.65747,0.39209,1.10121,0.88966,0.76652,0.8556,0.54975,1.30243,1.22278,1.31981,0.0001825,0.0001825,0.0001825
